damper	'dAmp@	
dance	dAns	
dandruff	'dAndraf	
danger	'dEIndZ@	
dangle	dANɡ@l	
dank	dANk	
dapper	'dAp@	
dappled	'dAp@ld	
dare	dE@	
daredevil	'dE@dEv@l	
dark	da:k	
darkroom	'da:kru:m	
darling	'da:lIN	
darn	da:n	
dart	da:t	
dash	dAS	
dashboard	'dASbo:d	
data	'da:t@	
database	'dEIt@bEIs	
date	dEIt	
dated	'dEIt@d	
daub	do:b	
daughter	'do:t@	
daughter-in-law	'do:t@r-In-lo:	
daunt	do:nt	
dawdle	'do:d@l	
dawn	do:n	
day	dEI	
daycarecentre	'dEIkE@sEnt@	
daybreak	'dEIbrEIk	
daydream	'dEIdri:m	
daylight	'dEIla:It	
daytime	'dEIta:Im	
daze	dEIz	
dazzle	'dAz@l	
defacto	d@'fAkt@U	
dead	dEd	
deadend	dEd'End	
deadheat	dEd'hi:t	
deadletter	dEd'lEt@	
dead-end	dEd-'End	
deaden	'dEd@n	
deadline	'dEdla:In	
deadlock	'dEdlOk	
deadly	'dEdli:	
deaf	dEf	
deal	di:l	
dealer	'di:l@	
dealings	'di:lINz	
dear	dI@	
death	dET	
debatable	d@'bEIt@b@l	
debate	d@'bEIt	
debit	'dEb@t	
debris	'dEbri:	
debt	dEt	
debug	di:'baɡ	
debut	'dEIbju:	
decade	'dEkEId	
decadent	'dEk@d@nt	
decaffeinated	di:'kAf@nEIt@d	
decapitate	di:'kAp@tEIt	
decathlon	d@'kATlOn	
decay	di:'kEI	d@'kEI
deceased	d@'si:st	
deceitful	d@'si:tfUl	
deceive	d@'si:v	
december	d@'sEmb@	
decent	'di:s@nt	
decentralise	di:'sEntr@la:Iz	
deception	d@'sEpS@n	
deceptive	d@'sEptIv	
decibel	'dEs@bEl	
decide	d@'sa:Id	
decided	d@'sa:Id@d	
deciduous	d@'sIdZu:@s	
decimal	'dEs@m@l	
decimate	'dEs@mEIt	
decipher	d@'sa:If@	
decision	d@'sIZ@n	
deck	dEk	
declare	d@'klE@	
decline	d@'kla:In	
decode	di:'k@Ud	
decompose	di:k@m'p@Uz	
decongestant	di:k@n'dZEst@nt	
decor	'dEIko:	
decorate	'dEk@rEIt	
decoration	dEk@'rEIS@n	
decorum	d@'ko:r@m	
decoy	'di:ko:I	
decrease	d@'kri:s	'di:kri:s
decree	d@'kri:	
decrepit	d@'krEp@t	
decry	d@'kra:I	
dedicate	'dEd@kEIt	
deduce	d@'dju:s	
deduct	d@'dakt	
deduction	d@'dakS@n	
deed	di:d	
deep	di:p	
deepfreeze	di:p'fri:z	
deer	dI@	
deface	d@'fEIs	
defamation	dEf@'mEIS@n	
default	d@'fOlt	
defeat	d@'fi:t	
defecate	'dEf@kEIt	
defect	'di:fEkt	
defence	d@'fEns	
defend	d@'fEnd	
defendant	d@'fEnd@nt	
defensive	d@'fEnsIv	
defer	d@'f@:	
defiant	d@'fa:I@nt	
deficient	d@'fIS@nt	
deficit	'dEf@s@t	
define	d@'fa:In	
definite	'dEf@n@t	
definitive	d@'fIn@tIv	
deflate	d@'flEIt	
deflation	d@'flEIS@n	
deflect	d@'flEkt	
defoliant	d@'f@Uli:@nt	
defoliate	d@'f@Uli:EIt	
deform	d@'fo:m	
defraud	d@'fro:d	
defrost	di:'frOst	
deft	dEft	
defunct	d@'faNkt	
defuse	di:'fju:z	d@'fju:z
defy	d@'fa:I	
degenerate	d@'dZEn@r@t	
degradation	dEɡr@'dEIS@n	
degrade	d@'ɡrEId	
degree	d@'ɡri:	
dehydrate	'di:ha:IdrEIt	
deign	dEIn	
deity	'dEI@ti:	
dejected	d@'dZEkt@d	
delay	d@'lEI	
delectable	d@'lEkt@b@l	
delegate	dEl@ɡ@t	
delegation	dEl@'ɡEIS@n	
delete	d@'li:t	
deli	dEli:	
deliberate	d@'lIb@r@t	d@'lIbr@t
delicacy	'dEl@k@si:	
delicate	'dEl@k@t	
delicatessen	dEl@k@'tEs@n	
delicious	d@'lIS@s	
delight	d@'la:It	
delinquent	d@'lINkw@nt	
delirious	d@'lI@ri:@s	
deliver	d@'lIv@	
delta	'dElt@	
delude	d@'lu:d	
deluge	'dElju:dZ	
deluxe	d@'laks	
delve	dElv	
demand	d@'mAnd	
demanding	d@'mAndIN	
demean	d@'mi:n	
demeanour	d@'mi:n@	
demented	d@'mEnt@d	
dementia	d@'mEnS@	
demerit	di:'mEr@t	
demise	d@'ma:Iz	
demister	di:'mIst@	
demo	'dEm@U	
democracy	d@'mOkr@si:	
democrat	'dEm@krAt	
democrats	'dEm@krAts	
demolish	d@'mOlIS	
demon	'di:m@n	
demonstrate	'dEm@nstrEIt	
demonstration	dEm@n'strEIS@n	
demonstrative	d@'mOnstr@tIv	
demoralise	d@'mOr@la:Iz	
demote	di:'m@Ut	
demure	d@'mjU@	
den	dEn	
denigrate	dEn@ɡrEIt	
denim	'dEn@m	
denomination	d@nOm@'nEIS@n	
denominator	d@'nOm@nEIt@	
denounce	d@'na:Uns	
dense	dEns	
dent	dEnt	
dental	'dEnt@l	
dentalfloss	'dEnt@lflOs	
dentist	'dEnt@st	
denture	'dEntS@	
deny	d@'na:I	
deodorant	di:'@Ud@r@nt	
depart	d@'pa:t	
departed	d@'pa:t@d	
department	d@'pa:tm@nt	
depend	d@'pEnd	
dependant	d@'pEnd@nt	
dependent	d@'pEnd@nt	
depict	d@'pIkt	
deplete	d@'pli:t	
deplore	d@'plo:	
deport	d@'po:t	
deportment	d@'po:tm@nt	
depose	d@'p@Uz	
deposit	d@'pOz@t	
depository	d@'pOz@tri:	
depot	'dEp@U	
depraved	d@'prEIvd	
depreciate	d@'pri:Si:EIt	
depress	d@'prEs	
depression	d@'prES@n	
deprive	d@'pra:Iv	
deprived	d@'pra:Ivd	
dept	d@'pa:tm@nt	
depth	dEpT	
deputation	dEpju:'tEIS@n	dEpj@'tEIS@n
deputy	'dEpj@ti:	
deranged	d@'rEIndZd	
derelict	'dEr@lIkt	
deride	d@'ra:Id	
derivative	d@'rIv@tIv	
derive	d@'ra:Iv	
dermatitis	d@:m@'ta:It@s	
derogatory	d@'rOɡ@tri:	
descend	d@'sEnd	
descendant	d@'sEnd@nt	
descended	d@'sEnd@d	
descent	d@'sEnt	
describe	d@'skra:Ib	
description	d@'skrIpS@n	
desecrate	'dEs@krEIt	
desert	'dEz@t	
deserve	d@'z@:v	
design	d@'za:In	
designate	dEzIɡnEIt	
desirable	d@'za:Ir@b@l	
desire	d@'za:I@	
desk	dEsk	
desktop	'dEsktOp	
desolate	'dEs@l@t	
despair	d@'spE@	
desperate	'dEspr@t	
despicable	d@'spIk@b@l	
despise	d@'spa:Iz	
despite	d@'spa:It	
despondent	d@'spOnd@nt	
despot	'dEspOt	
dessert	d@'z@:t	
destination	dEst@'nEIS@n	
destined	'dEst@nd	
destiny	'dEst@ni:	
destitute	'dEst@tju:t	
destroy	d@'stro:I	
detach	d@'tAtS	
detached	d@'tAtSt	
detachment	d@'tAtSm@nt	
detail	'di:tEIl	
detain	d@'tEIn	
detect	d@'tEkt	
detective	d@'tEktIv	
detention	d@'tEnS@n	
deter	d@'t@:	
detergent	d@'t@:dZ@nt	
deteriorate	d@'tI@ri:@rEIt	
determination	d@t@:m@'nEIS@n	
determine	d@'t@:m@n	
determined	d@'t@:m@nd	
determiner	d@'t@:m@n@	
deterrent	d@'tEr@nt	
detest	d@'tEst	
detonate	'dEt@nEIt	
detour	'di:tU@	
detract	d@'trAkt	
detrimental	dEtr@'mEnt@l	
devalue	di:'vAlju:	
devastate	'dEv@stEIt	
devastating	'dEv@stEItIN	
develop	d@'vEl@p	
developer	d@'vEl@p@	
development	d@'vEl@pm@nt	
deviant	'di:vi:@nt	
deviate	'di:vi:EIt	
device	d@'va:Is	
devil	'dEv@l	
devious	'di:vi:@s	
devise	d@'va:Iz	
devoid	d@'vo:Id	
devote	d@'v@Ut	
devoted	d@'v@Ut@d	
devotee	dEv@'ti:	
devour	d@'va:U@	
devout	d@'va:Ut	
dew	dju:	dZu:
dexterity	dEks'tEr@ti:	
diabetes	da:I@'bi:ti:z	
diabolic	da:I@'bOlIk	
diagnose	da:I@ɡn@Uz	
diagonal	da:I'Aɡ@n@l	
diagram	da:I@ɡrAm	
dial	'da:I@l	
dialect	'da:I@lEkt	
dialogue	da:I@lOɡ	
diameter	da:I'Am@t@	
diametrically	da:I@'mEtrIkli:	
diamond	'da:I@m@nd	
diaphragm	'da:I@frAm	
diarrhoea	da:I@'ri:@	
diary	'da:I@ri:	
dice	da:Is	
dicey	'da:Isi:	
dick	dIk	
dickhead	'dIkhEd	
dictate	dIk'tEIt	
dictator	dIk'tEIt@	
diction	'dIkS@n	
dictionary	'dIkS@nri:	
did	dId	
didgeridoo	dIdZ@ri:'du:	
die	da:I	
diesel	'di:z@l	
diet	'da:I@t	
differ	'dIf@	
difference	'dIfr@ns	
different	'dIfr@nt	
differentiate	dIf@'rEnSi:EIt	
difficult	'dIf@k@lt	
diffident	'dIf@d@nt	
diffuse	d@'fju:z	
dig	dIɡ	
digest	d@'dZEst	da:I'dZEst
digger	dIɡ@	
diggings	dIɡINz	
digit	'dIdZ@t	
digital	'dIdZ@t@l	
dignitary	dIɡn@tri:	
dignity	dIɡn@ti:	
digress	da:I'ɡrEs	
dilapidated	d@'lAp@dEIt@d	
dilate	da:I'lEIt	
dilemma	d@'lEm@	
diligent	'dIl@dZ@nt	
dill	dIl	
dilute	da:I'lu:t	
dim	dIm	
dimension	d@'mEnS@n	
diminish	d@'mInIS	
dimple	'dImp@l	
din	dIn	
dine	da:In	
diner	'da:In@	
ding	dIN	
dinghy	dINɡi:	
dingo	dINɡ@U	
dingy	'dIndZi:	
dining	'da:InIN	
diningcar	'da:InINka:	
diningroom	'da:InINru:m	
diningtable	'da:InINtEIb@l	
dinki-di	dINki:-'da:I	
dinkum	'dINk@m	
dinner	'dIn@	
dinosaur	'da:In@so:	
dip	dIp	
diphtheria	dIf'TI@ri:@	
diphthong	'dIfTON	
diploma	d@'pl@Um@	
diplomacy	d@'pl@Um@si:	
diplomat	'dIpl@mAt	
dire	da:I@	
direct	d@'rEkt	
direction	d@'rEkS@n	
directive	d@'rEktIv	
directly	d@'rEktli:	
director	d@'rEkt@	
directory	d@'rEktri:	
dirt	d@:t	
dirty	'd@:ti:	
disability	dIs@'bIl@ti:	
disable	dIs'EIb@l	
disadvantage	dIs@d'vAntIdZ	
disadvantaged	dIs@d'vAntIdZd	
disagree	dIs@'ɡri:	
disagreeable	dIs@'ɡri:@b@l	
disallow	dIs@'la:U	
disappear	dIs@'pI@	
disappoint	dIs@'po:Int	
disapprove	dIs@'pru:v	
disarm	dIs'a:m	
disarray	dIs@'rEI	
disaster	d@'za:st@	
disband	dIs'bAnd	
disbelieve	dIsb@'li:v	
disc	dIsk	
discjockey	'dIskdZOki:	
discard	dIs'ka:d	
discern	dI's@:n	d@'s@:n
discerning	dI's@:nIN	d@'s@:nIN
discharge	dIs'tSa:dZ	
disciple	d@'sa:Ip@l	
disciplinarian	dIs@pl@'nE@ri:@n	
discipline	'dIs@pl@n	
disclose	dIs'kl@Uz	d@s'kl@Uz
disco	'dIsk@U	
discolour	dIs'kal@	
discomfort	dIs'kamf@t	
disconcert	dIsk@n's@:t	
disconnect	dIsk@'nEkt	
discontent	dIsk@n'tEnt	
discontinue	dIsk@n'tInju:	
discord	'dIsko:d	
discount	'dIska:Unt	
discourage	dIs'karIdZ	
discourse	'dIsko:s	
discourteous	dIs'k@:ti:@s	
discover	dI'skav@	d@'skav@
discredit	dI'skrEd@t	dIs'krEd@t
discreet	dI'skri:t	d@'skri:t
discrepancy	dI'skrEp@nsi:	d@'skrEp@nsi:
discrete	dI'skri:t	d@'skri:t
discretion	dI'skrES@n	d@'skrES@n
discriminate	dI'skrIm@nEIt	d@'skrIm@nEIt
discuss	d@s'kas	d@'skas
disdain	dIs'dEIn	
disease	d@'zi:z	
disfavour	dIs'fEIv@	
disfigure	dIs'fIɡ@	
disgrace	d@s'ɡrEIs	
disgruntled	dIs'ɡrant@ld	
disguise	dIs'ɡa:Iz	d@s'ɡa:Iz
disgust	d@s'ɡast	
dish	dIS	
disheartened	dIs'ha:t@nd	
dishevelled	dI'SEv@ld	
dishonest	dIs'On@st	
dishonour	dIs'On@	
dishwasher	'dISwOS@	
disillusioned	dIs@'lu:Z@nd	
disinclined	dIsIn'kla:Ind	dIsIN'kla:Ind
disinfect	dIsIn'fEkt	
disinfectant	dIsIn'fEkt@nt	
disintegrate	dIs'Int@ɡrEIt	
disinterested	dIs'Intr@st@d	
disjointed	dIs'dZo:Int@d	
disk	dIsk	
diskette	dIs'kEt	
dislike	dIs'la:Ik	
dislocate	'dIsl@kEIt	
dislodge	dIs'lOdZ	
disloyal	dIs'lo:I@l	
dismal	'dIzm@l	
dismantle	dIs'mAnt@l	
dismay	dIs'mEI	
dismiss	dIs'mIs	
dismount	dIs'ma:Unt	
disobey	dIs@'bEI	
disorder	dIs'o:d@	
disorganised	dIs'o:ɡ@na:Izd	
disorientated	dIs'Ori:@n;tEIt@d	
dispatch	dIs'pAtS	
dispel	dI'spEl	
dispensable	dI'spEns@b@l	
dispensation	dIspEn'sEIS@n	
dispense	dI'spEns	
disperse	dI'sp@:s	
displace	dI'splEIs	
display	dI'splEI	
displease	dIs'pli:z	
disposable	dI'sp@Uz@b@l	
disposableincome	dI;sp@Uz@b@l'INkam	
disposal	dI'sp@Uz@l	
dispose	dI'sp@Uz	
disposed	dI'sp@Uzd	
disposition	dIsp@'zIS@n	
dispossess	dIsp@'zEs	
disproportion	dIspr@'po:S@n	
disprove	dIs'pru:v	
dispute	dI'spju:t	
disqualify	dI'skwOl@fa:I	
disregard	dIsr@'ɡa:d	
disrepair	dIsr@'pE@	
disreputable	dIs'rEpj@t@b@l	
disrepute	dIsr@'pju:t	
disrespect	dIsr@'spEkt	
disrupt	dIs'rapt	
dissatisfied	dI'sAtIsfa:Id	
dissect	da:I'sEkt	d@'sEkt
dissension	dI'sEnS@n	d@'sEnS@n
dissent	dI'sEnt	d@'sEnt
dissertation	dIs@'tEIS@n	
dissident	'dIs@d@nt	
dissimilar	dIs'sIm@l@	
dissipate	'dIs@pEIt	
dissociate	dIs's@Usi:EIt	
dissolution	dIs@'lu:S@n	
dissolve	d@'zOlv	
dissuade	dIs'swEId	
distance	'dIst@ns	
distant	'dIst@nt	
distasteful	dI'stEIstfUl	dIs'tEIstf@l
distend	dI'stEnd	
distil	dI'stIl	
distillate	'dIst@l@t	
distinct	d@'stINkt	
distinction	d@'stINkS@n	
distinctive	d@'stINktIv	
distinguish	d@'stINɡwIS	
distort	d@'sto:t	
distract	d@'strAkt	
distraught	dI'stro:t	d@'stro:t
distress	d@'strEs	
distribute	d@'strIbju:t	
distribution	dIstr@'bju:S@n	
district	'dIstrIkt	
distrust	dIs'trast	
disturb	d@'st@:b	
disturbance	d@'st@:b@ns	
disturbed	d@'st@:bd	
disuse	dIs'ju:s	
ditch	dItS	
dither	'dID@	
ditto	'dIt@U	
divan	d@'vAn	
dive	da:Iv	
diver	'da:Iv@	
diverge	da:I'v@:dZ	
diverse	da:I'v@:s	
diversify	d@'v@:s@fa:I	
diversion	d@'v@:Z@n	
divide	d@'va:Id	
dividend	'dIv@dEnd	
divination	dIv@'nEIS@n	
divine	d@'va:In	
divinity	d@'vIn@ti:	
division	d@'vIZ@n	
divorce	d@'vo:s	
divorcee	d@vo:'si:	
divulge	d@'valdZ	
dizzy	'dIzi:	
do	du:	
dob	dOb	
docile	'd@Usa:Il	
dock	dOk	
docket	'dOk@t	
dockyard	'dOkja:d	
doctor	'dOkt@	
doctors	dOkt@z	
doctrine	'dOktr@n	
document	'dOkj@m@nt	
documentary	dOkj@'mEntri:	
dodge	dOdZ	
dodgy	'dOdZi:	
doe	d@U	
does	daz	
dog	dOɡ	
dog-ear	dOɡ-I@	
dogged	dOɡ@d	
dogleg	dOɡlEɡ	
dogma	dOɡm@	
dogmatic	dOɡ'mAtIk	
doily	'do:Ili:	
doing	'du:IN	
doldrums	'dOldr@mz	
dole	d@Ul	
doleful	'd@UlfUl	
doll	dOl	
dollar	'dOl@	
dollop	'dOl@p	
doll’s	dOlz	
domain	d@'mEIn	
dome	d@Um	
domestic	d@'mEstIk	
domesticate	d@'mEst@kEIt	
dominate	'dOm@nEIt	
domineering	dOm@'nI@rIN	
donate	d@U'nEIt	
done	dan	
donkey	'dONki:	
donor	'd@Un@	
dont	d@Unt	
doodle	'du:d@l	
doom	du:m	
doomsday	'du:mzdEI	
doona	'du:n@	
door	do:	
dope	d@Up	
dopey	'd@Upi:	
dork	do:k	
dorm	do:m	
dormant	'do:m@nt	
dormitory	'do:m@tri:	
dose	d@Us	
dossier	'dOsi:@	
dot	dOt	
dote	d@Ut	
dotty	'dOti:	
double	'dab@l	
doublebass	dab@l'bEIs	
doublecross	dab@l'krOs	
doubt	da:Ut	
doubtful	'da:UtfUl	
dough	d@U	
dour	dU@	
douse	da:Us	
dove	dav	
dowdy	'da:Udi:	
down	da:Un	
downpayment	da:Un'pEIm@nt	
down-market	da:Un-'ma:k@t	
down-to-earth	da:Un-tu:-'@:T	
downcast	'da:Unka:st	
downfall	'da:Unfo:l	
downgrade	da:Un'ɡrEId	
downhearted	da:Un'ha:t@d	
downhill	da:Un'hIl	
downplay	da:Un'plEI	
downpour	'da:Unpo:	
downstream	da:Un'stri:m	
downtown	da:Unta:Un	
downtrodden	da:Un'trOd@n	
downturn	'da:Unt@:n	
downward	'da:Unw@d	
downwards	'da:Unw@dz	
downwind	da:Un'wInd	
downy	'da:Uni:	
dowry	'da:Uri:	
doz	'daz@n	
doze	d@Uz	
dozen	'daz@n	
dr	'dOkt@	
drab	drAb	
draft	dra:ft	
drag	drAɡ	
dragon	drAɡ@n	
dragonfly	drAɡ@nfla:I	
drain	drEIn	
drake	drEIk	
drama	'dra:m@	
dramatic	dr@'mAtIk	
dramatise	'drAm@ta:Iz	
drank	drANk	
drape	drEIp	
drastic	'drAstIk	
draught	dra:ft	
draw	dro:	
drawback	'dro:bAk	
drawcard	'dro:ka:d	
drawer	dro:	
drawing-pin	'dro:IN-pIn	
drawl	dro:l	
drawn	dro:n	
dread	drEd	
dreadful	'drEdfUl	
dream	dri:m	
dreaming	'dri:mIN	
dreamt	drEmt	
dreary	'drI@ri:	
drench	drEntS	
dress	drEs	
dresser	'drEs@	
dressing	'drEsIN	
dressing-gown	drEsIN-ɡa:Un	
dressing-table	'drEsIN-tEIb@l	
dressmaker	'drEsmEIk@	
drew	dru:	
dribble	'drIb@l	
dried	dra:Id	
drier	'dra:I@	
drift	drIft	
drill	drIl	
drink	drINk	
drink-driving	drINk-'dra:IvIN	
drip	drIp	
drip-dry	'drIp-dra:I	
dripping	'drIpIN	
drive	dra:Iv	
drive-in	'dra:Iv-In	
driverslicence	'dra:Iv@zla:Is@ns	
driveway	'dra:IvwEI	
drivingtest	'dra:IvINtEst	
drizzle	'drIz@l	
drone	dr@Un	
drongo	drONɡ@U	
droop	dru:p	
drop	drOp	
drop-out	'drOp-a:Ut	
droplet	'drOpl@t	
dropper	'drOp@	
droppings	'drOpINz	
drought	dra:Ut	
drove	dr@Uv	
drown	dra:Un	
drowsy	'dra:Uzi:	
drug	draɡ	
drum	dram	
drumstick	'dramstIk	
drunk	draNk	
dry	dra:I	
dry-clean	dra:I-'kli:n	
dual	'dju:@l	
dub	dab	
dubious	'dju:bi:@s	
duck	dak	
due	dju:	dZu:
duel	'dju:@l	
duet	dju:'Et	
dug	daɡ	
dugout	daɡa:Ut	
dull	dal	
duly	'dju:li:	
dumb	dam	
dummy	'dami:	
dump	damp	
dumpling	'damplIN	
dumpy	'dampi:	
dune	dju:n	dZu:n
dung	daN	
dunk	daNk	
dunny	'dani:	
duo	'dju:@U	
duodenum	dju:@'di:n@m	
dupe	dju:p	
duplex	'dju:plEks	
duplicate	'dju:pl@kEIt	
durable	'dju:r@b@l	
duration	dju:'rEIS@n	
during	'dju:rIN	
dusk	dask	
dust	dast	
dustpan	'dastpAn	
dutch	datS	
duty	'dju:ti:	
duty-free	dju:ti:-'fri:	
duvet	'du:vEI	
dwarf	dwo:f	
dwell	dwEl	
dwindle	'dwInd@l	
dye	da:I	
dying	'da:IIN	
dynamic	da:I'nAmIk	
dynamics	da:I'nAmIks	
dynamite	'da:In@ma:It	
dysentery	'dIs@ntri:	
dyslexia	dIs'lEksi:@	
e	i:	
e-mail	'i:-mEIl	
eg	i:'dZi:	
each	i:tS	
eager	i:ɡ@	
ear	I@	
eardrum	'I@dram	
early	'@:li:	
earn	@:n	
earnest	'@:n@st	
earphone	'I@f@Un	
earring	'I@rIN	
earth	@:T	
earthenware	'@:D@nwE@	
earthquake	'@:TkwEIk	
ease	i:z	
easel	'i:z@l	
east	i:st	
easter	'i:st@	
eastward	'i:stw@d	
easy	'i:zi:	
eat	i:t	
eaves	i:vz	
eavesdrop	'i:vzdrOp	
eb	i:'bi:	
ebb	Eb	
eccentric	@k'sEntrIk	Ek'sEntrIk
ecg	i:si:'dZi:	
echidna	@'kIdn@	
echo	'Ek@U	
eclipse	@'klIps	
ecology	@'kOl@dZi:	
economics	Ek@'nOmIks	
economy	@'kOn@mi:	
eczema	'Eks@m@	
edge	EdZ	
edible	'Ed@b@l	
edit	'Ed@t	
edition	@'dIS@n	
editorial	Ed@'to:ri:@l	
education	EdZ@'kEIS@n	
eerie	'I@ri:	
effect	@'fEkt	
effective	@'fEktIv	
effeminate	@'fEm@n@t	
effervescent	Ef@'vEs@nt	
efficient	@'fIS@nt	
effort	'Ef@t	
eftpos	'EftpOs	
egg	Eɡ	
ego	i:ɡ@U	
eiderdown	'a:Id@da:Un	
eight	EIt	
eighteen	EI'ti:n	
eighteenth	EI'ti:nT	
eighth	EItT	
eighty	'EIti:	
either	'a:ID@	
eject	@'dZEkt	
elaborate	@'lAb@r@t	
elapse	@'lAps	
elastic	@'lAstIk	
elated	@'lEIt@d	
elbow	'Elb@U	
elder	'Eld@	
elderly	'Eld@li:	
eldest	'Eld@st	
elect	@'lEkt	
election	@'lEkS@n	
elective	@'lEktIv	
electorate	@'lEkt@r@t	
electrician	@lEk'trIS@n	
electricity	@lEk'trIs@ti:	
electrocute	@'lEktr@kju:t	
electronic	El@k'trOnIk	
elegant	El@ɡ@nt	
element	'El@m@nt	
elementary	El@'mEntri:	
elevate	'El@vEIt	
elevator	'El@vEIt@	
eleven	@'lEv@n	
eleventh	@'lEv@nT	
eligible	'El@dZ@b@l	
eliminate	@'lIm@nEIt	
elite	@'li:t	
ellipse	@'lIps	
eloquent	'El@kw@nt	
else	Els	
elsewhere	'ElswE@	
elusive	@'lu:sIv	
embargo	@m'ba:ɡ@U	
embark	@m'ba:k	
embarrass	@m'bAr@s	
embassy	'Emb@si:	
embezzle	@m'bEz@l	
emblem	'Embl@m	
embrace	@m'brEIs	
embroider	@m'bro:Ud@	Em'bro:Id@
embryo	'Embri:@U	
emerald	'Emr@ld	
emerge	@'m@:dZ	
emergency	@'m@:dZ@nsi:	
emigrant	Em@ɡr@nt	
emigrate	Em@ɡrEIt	
eminent	'Em@n@nt	
emotion	@'m@US@n	
emphasis	'Emf@s@s	
empire	'Empa:I@	
employ	@m'plo:I	
empty	'Emti:	
emu	'i:mju:	
enable	@n'EIb@l	
enamel	@'nAm@l	
enclose	@n'kl@Uz	
encode	@n'k@Ud	
encore	'Onko:	
encounter	@n'ka:Unt@	
encourage	@n'karIdZ	
encyclopedia	Ensa:Ikl@'pi:di:@	
end	End	
endanger	@n'dEIndZ@	
endeavour	@n'dEv@	
endorse	@n'do:s	
endure	@n'dju:@	
enemy	'En@mi:	
energy	'En@dZi:	
engage	@n'ɡEIdZ	
engagement	@n'ɡEIdZm@nt	
engine	'EndZ@n	
engineer	EndZ@'nI@	
english	INɡlIS	
engrave	@n'ɡrEIv	
enjoy	@n'dZo:I	
enlarge	@n'la:dZ	
enlist	@n'lIst	
enormous	@'no:m@s	
enough	@'naf	
enquiry	In'kwa:Iri:	
enrage	@n'rEIdZ	
enrich	@n'rItS	
enrol	@n'r@Ul	
ensuite	'Onswi:t	
ensure	@n'So:	
entangled	@n'tANɡ@ld	
enter	'Ent@	
enterprise	'Ent@pra:Iz	
enterprisebargaining	Ent@pra:Iz'ba:ɡ@nIN	
entertain	Ent@'tEIn	
enthusiasm	@n'Tu:zi:Az@m	
entice	@n'ta:Is	
entire	@n'ta:I@	
entitle	@n'ta:It@l	
entrance	'Entr@ns	
entrant	'Entr@nt	
entreat	@n'tri:t	
entree	'OntrEI	
entrepreneur	Ontr@pr@'n@:	
entry	'Entri:	
envelope	'Env@l@Up	
environment	En'va:Ir@nm@nt	
envy	'Envi:	
epic	'EpIk	
epidemic	Ep@'dEmIk	
epilepsy	'Ep@lEpsi:	
episode	'Ep@s@Ud	
epitome	@'pIt@mi:	
epoch	'i:pOk	
equal	'i:kw@l	
equator	@'kwEIt@	
equip	@'kwIp	
equipment	@'kwIpm@nt	
equivalent	@'kwIv@l@nt	
era	'I@r@	
eradicate	@'rAd@kEIt	
erase	@'rEIz	
erect	@'rEkt	
erode	@'r@Ud	
erotic	@'rOtIk	
err	@:	
errand	'Er@nd	
erratic	@'rAtIk	
error	'Er@	
erupt	@'rapt	
escalate	'Esk@lEIt	
escalator	'Esk@lEIt@	
escapade	'Esk@pEId	
escape	@s'kEIp	
escort	@s'ko:t	
esky	'Eski:	
esl	i:Es'El	
especially	@s'pES@li:	
espionage	'Espi:@na:Z	
essay	'EsEI	
essence	'Es@ns	
essential	@'sEnS@l	
establish	@s'tAblIS	
establishment	@stAblISm@nt	
estate	@stEIt	
estateagent	@'stEItEIdZ@nt	
esteem	@s'ti:m	
estimate	'Est@mEIt	'Est@m@t
estranged	@'strEIndZd	
etc	Et'sEtr@	
etch	EtS	
etching	'EtSIN	
eternal	@'t@:n@l	
ethics	'ETIks	
ethnic	'ETnIk	
etiquette	'EtIk@t	
eucalyptus	ju:k@'lIpt@s	
euthanasia	ju:T@'nEIZ@	
evacuate	@'vAkju:EIt	
evade	@'vEId	
evaluate	@'vAlju:EIt	
evaporate	@'vAp@rEIt	
eve	i:v	
even	'i:v@n	
evening	'i:vnIN	
eveningclass	'i:vnINkla:s	
eveningdress	'i:vnINdrEs	
event	@'vEnt	
eventually	@'vEntS@li:	
ever	'Ev@	
evergreen	Ev@ɡri:n	
every	'Evri:	
everybody	'Evri:bOdi:	
everyday	'Evri:dEI	
everyone	'Evri:wan	
everything	'Evri:TIN	
everywhere	'Evri:wE@	
evict	@'vIkt	
evidence	'Ev@d@ns	
evident	'Ev@d@nt	
evil	'i:v@l	
evolution	Ev@'lu:S@n	
ex-	Eks-	
exact	@ɡ'zAkt	
exactly	@ɡ'zAktli:	
exaggerate	@ɡ'zAdZ@rEIt	
exam	@ɡ'zAm	
examination	@ɡzAm@'nEIS@n	
examine	@ɡ'zAm@n	
example	@ɡ'zAmp@l	
exasperate	@ɡ'zAsp@rEIt	
excavate	'Eksk@vEIt	
exceed	@k'si:d	
excel	@k'sEl	
excellent	'Eks@l@nt	
except	@k'sEpt	
exception	@k'sEpS@n	
exceptional	@k'sEpS@n@l	
excess	'EksEs	
exchange	@ks'tSEIndZ	
excite	@k'sa:It	
excited	@k'sa:It@d	
exciting	@k'sa:ItIN	
exclaim	@ks'klEIm	
exclamation	Ekskl@'mEIS@n	
exclude	@ks'klu:d	
exclusive	@ks'klu:sIv	
excrete	@ks'kri:t	
excruciating	@ks'kru:Si:EItIN	
excursion	@k'sk@:S@n	
excuse	@k'skju:s	
execute	'Eks@kju:t	
executive	@ɡ'zEkj@tIv	
executor	@ɡ'zEkj@t@	
exempt	@ɡ'zEmpt	
exercise	'Eks@sa:Iz	
exert	@ɡ'z@:t	
